USC00028796,1201S,1201
USC00028800,1415R,1415
USC00028815,1162R,1162
USC00028817,1130S,1130
USC00028865,1656R,1656
USC00028904,1271S,1271
USC00028998,1402R,1402
USC00029114,681R,681
USC00029156,1856R,1856
USC00029158,1524S,1524
USC00029166,1723S,1723
USC00029271,2007R,2007
USC00029287,1215S,1215
USC00029309,931R,931
USC00029334,1332S,1332
USC00029359,2232S,2232
USC00029376,548R,548
USC00029410,1075R,1075
USC00029464,1065Q,1065
USC00029542,841R,841
USC00029562,1629R,1629
USC00029634,914C,914
USC00029645,753S,753
USC00029652,368R,368
USC00029656,359P,359
USC00030006,4798R,4798
USC00030064,4527R,4527
USC00030130,5658S,5658
USC00030150,5833S,5833
USC00030220,5469R,5469
USC00030234,5255S,5255
USC00030240,5189R,5189
USC00030286,5205S,5205
USC00030300,6048S,6048
USC00030326,4927S,4927
USC00030458,4775S,4775
USC00030460,4867S,4867
USC00030586,4709R,4709
USC00030616,4563R,4563
USC00030664,6452S,6452
USC00030746,5146S,5146
USC00030764,5640R,5640
USC00030798,4840S,4840
USC00030806,4977S,4977
USC00030814,5407R,5407
USC00030832,4979S,4979
USC00030936,4844S,4844
USC00031102,5069R,5069
USC00031132,4775R,4775
USC00031140,4980R,4980
USC00031152,5268S,5268
USC00031191,5490Q,5490
USC00031310,5197R,5197
USC00031328,5050Q,5050
USC00031442,5157R,5157
USC00031455,4853R,4853
USC00031457,5148R,5148
USC00031459,5009R,5009
USC00031492,5240R,5240
USC00031508,5160R,5160
USC00031596,4908R,4908
USC00031632,4733S,4733
USC00031666,5616S,5616
USC00031730,5691R,5691
USC00031750,5468S,5468
USC00031829,5180S,5180
USC00031834,5173S,5173
USC00031900,5572S,5572
USC00031948,5361S,5361
USC00031962,5365S,5365
USC00031968,4883R,4883
USC00031980,5074Q,5074
USC00032015,5415S,5415
USC00032020,5569Q,5569
USC00032148,5094S,5094
USC00032355,5713S,5713
USC00032356,4693R,4693
USC00032366,4996R,4996
USC00032444,4553R,4553
USC00032475,5882R,5882
USC00032540,5577S,5577
USC00032670,5280R,5280
USC00032700,4547Q,4547
USC00032760,5078R,5078
USC00032794,4753R,4753
USC00032842,5867S,5867
USC00032922,5313S,5313
USC00032930,4738S,4738
USC00032946,4518R,4518
USC00032962,4871R,4871
USC00032978,5091R,5091
USC00033019,4891Q,4891
USC00033132,4979R,4979
USC00033164,4796Q,4796
USC00033200,5112Q,5112
USC00033242,5084R,5084
USC00033361,4929Q,4929
USC00033428,5447S,5447
USC00033438,5549S,5549
USC00033442,5419S,5419
USC00033466,5718S,5718
USC00033544,4656R,4656
USC00033704,5437R,5437
USC00033734,4823R,4823
USC00033821,5028S,5028
USC00033862,4857S,4857
USC00033910,4702Q,4702
USC00034010,4777S,4777
USC00034106,4582R,4582
USC00034134,5438R,5438
USC00034185,5266R,5266
USC00034290,5101Q,5101
USC00034528,4990R,4990
USC00034548,5321S,5321
USC00034562,5528R,5528
USC00034572,4749R,4749
USC00034638,5057S,5057
USC00034666,4498R,4498
USC00034746,4741S,4741
USC00034756,5919S,5919
USC00034777,5135Q,5135
USC00034839,5370Q,5370
USC00034936,5734Q,5734
USC00034938,4990R,4990
USC00034988,5725S,5725
USC00035018,5237R,5237
USC00035036,4805S,4805
USC00035046,5073R,5073
USC00035079,5564R,5564
USC00035112,5400S,5400
USC00035160,5041R,5041
USC00035177,5407R,5407
USC00035186,4943S,4943
USC00035200,5417R,5417
USC00035354,5304S,5304
USC00035358,5579S,5579
USC00035498,5514R,5514
USC00035508,4923R,4923
USC00035512,5048R,5048
USC00035563,4956S,4956
USC00035591,5075S,5075
USC00035691,5144S,5144
USC00035754,5286S,5286
USC00035760,5648S,5648
USC00035820,4851R,4851
USC00035831,5069Q,5069
USC00035866,5468R,5468
USC00035900,4688Q,4688
USC00035908,5541S,5541
USC00036008,4656S,4656
USC00036174,5439Q,5439
USC00036253,5186R,5186
USC00036376,5049R,5049
USC00036380,4672R,4672
USC00036393,5437R,5437
USC00036403,4778S,4778
USC00036506,5005S,5005
USC00036562,5304S,5304
USC00036768,5315R,5315
USC00036918,4933S,4933
USC00036920,4944S,4944
USC00036928,4764S,4764
USC00037038,5219R,5219
USC00037383,5860R,5860
USC00037488,5074R,5074
USC00037582,5740S,5740
USC00037653,4974Q,4974
USC00037712,5340R,5340
USC00038010,5105Q,5105
USC00038052,4821R,4821
USC00040010,1791P,1791
USC00040014,1113R,1113
USC00040029,1552R,1552
USC00040136,1677R,1677
USC00040144,2297R,2297
USC00040161,1244R,1244
USC00040192,1343R,1343
USC00040212,4130S,4130
USC00040232,1322R,1322
USC00040235,1183R,1183
USC00040343,2711R,2711
USC00040379,2625S,2625
USC00040383,3715R,3715
USC00040436,448R,448
USC00040444,803Q,803
USC00040449,3126R,3126
USC00040521,530S,530
USC00040673,5048S,5048
USC00040684,714R,714
USC00040693,2674R,2674
USC00040738,3643R,3643
USC00040741,2010R,2010
USC00040755,3386Q,3386
USC00040779,2404R,2404
USC00040790,4488R,4488
USC00040798,2655R,2655
USC00040819,1255R,1255
USC00040850,3928R,3928
USC00040924,377R,377
USC00040931,2243R,2243
USC00040943,1179R,1179
USC00040983,613S,613
USC00041010,1702R,1702
USC00041018,6641Q,6641
USC00041048,278R,278
USC00041072,940R,940
USC00041080,7000R,7000
USC00041130,7260Q,7260
USC00041149,6820S,6820
USC00041159,6968R,6968
USC00041214,2842R,2842
USC00041244,640S,640
USC00041253,2209S,2209
USC00041277,5700R,5700
USC00041288,259S,259
USC00041312,4087R,4087
USC00041316,2152S,2152
USC00041428,2349S,2349
USC00041484,1777R,1777
USC00041497,3761S,3761
USC00041534,1936Q,1936
USC00041606,3782R,3782
USC00041614,1256S,1256
USC00041680,1760Q,1760
USC00041697,5051R,5051
USC00041700,3435R,3435
USC00041715,2667R,2667
USC00041738,470Q,470
USC00041758,983R,983
USC00041806,3142R,3142
USC00041838,4313R,4313
USC00041864,825S,825
USC00041878,2729R,2729
USC00041907,3058S,3058
USC00041912,4704S,4704
USC00041916,4238S,4238
USC00041948,1784R,1784
USC00041967,1812P,1812
USC00041990,2093S,2093
USC00042012,755S,755
USC00042081,4246S,4246
USC00042090,1879R,1879
USC00042147,7124R,7124
USC00042198,3347R,3347
USC00042214,1393R,1393
USC00042239,3341S,3341
USC00042294,1960S,1960
USC00042319,236S,236
USC00042327,567R,567
USC00042331,683R,683
