USC00047851,0P,0
USC00047874,0S,0
USC00047880,0P,0
USC00047888,0S,0
USC00047902,0S,0
USC00047916,0S,0
USC00047933,0S,0
USC00047953,0P,0
USC00047957,-7777P,-7777
USC00047965,0S,0
USC00048014,1S,1
USC00048045,5S,5
USC00048163,1P,1
USC00048200,0P,0
USC00048207,853P,853
USC00048317,-7777P,-7777
USC00048351,0S,0
USC00048490,3P,3
USC00048560,0S,0
USC00048580,9P,9
USC00048606,931P,931
USC00048655,0P,0
USC00048702,136P,136
USC00048752,2P,2
USC00048758,1849P,1849
USC00048826,143P,143
USC00048839,0P,0
USC00048917,0S,0
USC00048928,70P,70
USC00048967,0P,0
USC00049001,0S,0
USC00049026,65S,65
USC00049035,0S,0
USC00049043,2026P,2026
USC00049053,229P,229
USC00049073,0S,0
USC00049087,0P,0
USC00049099,-7777S,-7777
USC00049105,3750P,3750
USC00049111,0P,0
USC00049122,-7777S,-7777
USC00049124,43P,43
USC00049152,0S,0
USC00049185,0S,0
USC00049200,0P,0
USC00049285,0P,0
USC00049325,-7777P,-7777
USC00049345,0P,0
USC00049351,340P,340
USC00049367,1S,1
USC00049378,0S,0
USC00049390,63S,63
USC00049431,0P,0
USC00049440,0P,0
USC00049452,1S,1
USC00049473,-7777S,-7777
USC00049490,76P,76
USC00049582,60P,60
USC00049621,25S,25
USC00049660,0P,0
USC00049684,8S,8
USC00049742,-7777S,-7777
USC00049781,0P,0
USC00049822,623P,623
USC00049855,355P,355
USC00049866,121P,121
USC00050102,934P,934
USC00050105,1066P,1066
USC00050109,303P,303
USC00050214,574P,574
USC00050263,458S,458
USC00050304,209P,209
USC00050372,1788P,1788
USC00050454,857S,857
USC00050776,313P,313
USC00050797,479P,479
USC00050834,230P,230
USC00050848,883S,883
USC00050909,1750S,1750
USC00050945,162P,162
USC00050950,377P,377
USC00051060,1661P,1661
USC00051071,399P,399
USC00051121,378P,378
USC00051179,441S,441
USC00051186,1386P,1386
USC00051268,234P,234
USC00051294,408P,408
USC00051401,618P,618
USC00051440,606P,606
USC00051458,251P,251
USC00051528,644P,644
USC00051564,224S,224
USC00051609,741P,741
USC00051660,2796P,2796
USC00051681,1933P,1933
USC00051713,524S,524
USC00051772,259P,259
USC00051886,319P,319
USC00051932,762P,762
USC00051959,2166P,2166
USC00051964,622P,622
USC00051996,218P,218
USC00052184,416P,416
USC00052281,1076S,1076
USC00052286,346P,346
USC00052326,737P,737
USC00052441,644P,644
USC00052494,954S,954
USC00052759,751P,751
USC00052790,828P,828
USC00052932,300P,300
USC00052947,322P,322
USC00053005,558S,558
USC00053006,472P,472
USC00053016,884P,884
USC00053038,244P,244
USC00053063,249P,249
USC00053079,198S,198
USC00053116,1429P,1429
USC00053246,113P,113
USC00053258,335P,335
USC00053261,1077P,1077
USC00053359,461P,461
USC00053489,141S,141
USC00053530,906P,906
USC00053541,470P,470
USC00053553,408S,408
USC00053592,569P,569
USC00053629,1063S,1063
USC00053656,720P,720
USC00053662,457P,457
USC00053738,168P,168
USC00053828,292S,292
USC00053867,1151S,1151
USC00053951,590P,590
USC00054054,1072P,1072
USC00054076,224P,224
USC00054082,316P,316
USC00054135,1532P,1532
USC00054242,288P,288
USC00054293,1362P,1362
USC00054380,303P,303
USC00054413,265P,265
USC00054444,243S,243
USC00054452,700P,700
USC00054538,417P,417
USC00054546,298P,298
USC00054603,145P,145
USC00054664,558P,558
USC00054724,334P,334
USC00054726,283P,283
USC00054734,787P,787
USC00054742,593P,593
USC00054762,558P,558
USC00054770,292S,292
USC00054834,188P,188
USC00054934,1476S,1476
USC00054945,420S,420
USC00055025,291P,291
USC00055116,322P,322
USC00055236,410P,410
USC00055322,318P,318
USC00055327,568P,568
USC00055414,2061P,2061
USC00055422,499P,499
USC00055446,584P,584
USC00055484,668P,668
USC00055531,733P,733
USC00055706,320P,320
USC00055722,196P,196
USC00055734,1121P,1121
USC00055797,3009P,3009
USC00055922,309P,309
USC00055934,438P,438
USC00055984,415P,415
USC00056012,597P,597
USC00056023,407P,407
USC00056131,139P,139
USC00056136,167P,167
USC00056203,1344P,1344
USC00056258,942P,942
USC00056266,143P,143
USC00056306,437P,437
USC00056524,879P,879
USC00056765,193P,193
USC00056797,1626P,1626
USC00056816,648P,648
USC00056832,296P,296
USC00057020,831P,831
USC00057031,421P,421
USC00057050,1320P,1320
USC00057167,242S,242
USC00057287,284P,284
USC00057296,655P,655
USC00057309,1405S,1405
USC00057317,1343P,1343
USC00057337,244P,244
USC00057370,431P,431
USC00057460,1123P,1123
USC00057510,814S,814
USC00057515,374P,374
USC00057572,583P,583
USC00057656,1727P,1727
USC00057848,1256P,1256
USC00057866,310P,310
USC00057936,1796P,1796
USC00057950,249P,249
USC00057992,209P,209
USC00058008,321P,321
USC00058022,897P,897
USC00058064,1052P,1052
USC00058157,245P,245
USC00058204,1755P,1755
USC00058290,498P,498
USC00058429,588P,588
USC00058560,106P,106
USC00058575,1900P,1900
USC00058582,894P,894
USC00058690,886P,886
USC00058756,626S,626
USC00058781,1009S,1009
USC00058793,243S,243
USC00058839,426P,426
USC00058931,919S,919
USC00058995,810S,810
USC00059096,748P,748
USC00059175,2206P,2206
USC00059181,3921P,3921
USC00059213,307P,307
USC00059216,665P,665
USC00059243,282P,282
USC00059265,1286P,1286
USC00059275,658P,658
USC00059295,293P,293
USC00059297,280P,280
USC00060227,594P,594
USC00060299,473P,473
USC00060973,313P,313
USC00061762,453P,453
USC00063207,232P,232
USC00063857,379P,379
USC00064488,302P,302
USC00064767,356P,356
USC00065077,310P,310
USC00065445,784S,784
USC00065910,280P,280
USC00067373,514P,514
USC00067432,373P,373
USC00067970,312P,312
USC00068138,334P,334
USC00069388,368P,368
USC00069775,433P,433
USC00072730,157P,157
USC00073570,132P,132
USC00073595,136P,136
USC00075320,96P,96
USC00076410,78P,78
USC00079605,108P,108
USC00080228,0S,0
USC00080236,0S,0
USC00080369,0S,0
USC00080390,0P,0
USC00080478,0S,0
USC00080611,0P,0
USC00080945,0S,0
USC00081046,0S,0
USC00081276,0S,0
USC00081544,0S,0
USC00081641,0S,0
USC00081654,0P,0
USC00081795,0P,0
USC00081978,0S,0
USC00082008,0S,0
USC00082220,1P,1
USC00082229,0S,0
USC00082288,0S,0
USC00082298,0S,0
USC00082441,0P,0
USC00082850,0P,0
USC00082915,0S,0
USC00082944,-7777S,-7777
USC00083020,0S,0
USC00083163,0S,0
USC00083207,0S,0
USC00083322,0P,0
USC00083470,0S,0
USC00083874,0S,0
USC00083909,0S,0
USC00083956,0S,0
USC00083986,0S,0
USC00084095,0P,0
USC00084210,0P,0
USC00084289,0S,0
USC00084366,1S,1
USC00084394,1C,1
USC00084625,0S,0
USC00084707,0P,0
USC00084731,0S,0
USC00084802,0P,0
USC00085076,0S,0
USC00085099,1S,1
USC00085184,0P,0
USC00085275,-7777S,-7777
USC00085539,0S,0
USC00085793,1S,1
USC00085879,-7777P,-7777
USC00085895,0S,0
USC00085973,0S,0
USC00086065,0S,0
USC00086078,0S,0
USC00086240,0S,0
USC00086406,0S,0
USC00086414,0S,0
USC00086485,0S,0
USC00086618,0P,0
USC00086842,0S,0
USC00086880,0S,0
USC00087020,0P,0
USC00087025,0S,0
USC00087205,0S,0
USC00087397,0S,0
USC00087429,0S,0
USC00087760,0S,0
USC00087826,0S,0
USC00087851,0S,0
USC00087982,0S,0
USC00088565,0P,0
USC00088620,0S,0
USC00088780,0P,0
USC00088824,0S,0
USC00088841,0P,0
USC00088942,0S,0
USC00089120,0S,0
USC00089176,0S,0
USC00089219,0S,0
USC00089401,0S,0
USC00089566,0S,0
USC00089707,0P,0
USC00090010,1S,1
USC00090044,6P,6
USC00090140,0S,0
USC00090253,1P,1
USC00090406,0P,0
USC00090441,4P,4
USC00090444,4S,4
USC00090586,0S,0
USC00090603,19P,19
USC00090746,31P,31
USC00090969,31P,31
USC00090979,0P,0
USC00091132,0P,0
USC00091266,1S,1
USC00091340,0S,0
USC00091372,0S,0
USC00091425,2P,2
USC00091448,0P,0
USC00091463,3P,3
USC00091474,31P,31
USC00091500,-7777S,-7777
USC00091585,19P,19
USC00091619,8S,8
USC00091640,4P,4
USC00091665,6P,6
USC00091670,1P,1
USC00091732,13P,13
USC00091906,0P,0
USC00092006,11P,11
USC00092055,1P,1
USC00092180,11S,11
USC00092266,-7777S,-7777
USC00092283,4P,4
USC00092318,8P,8
USC00092361,-7777S,-7777
USC00092408,11P,11
USC00092429,6S,6
USC00092450,2S,2
USC00092475,57P,57
USC00092485,39S,39
USC00092493,25P,25
USC00092532,-7777P,-7777
USC00092570,-7777S,-7777
USC00092578,5P,5
USC00092716,0P,0
USC00092791,11P,11
USC00092839,1P,1
USC00093060,2S,2
USC00093115,41S,41
USC00093147,12P,12
USC00093271,12P,12
USC00093325,0P,0
USC00093386,-7777P,-7777
USC00093465,0S,0
USC00093538,1S,1
USC00093570,3P,3
USC00093621,19P,19
USC00093695,4S,4
USC00093754,1S,1
USC00094133,11P,11
USC00094170,1P,1
USC00094429,1S,1
USC00094594,3P,3
USC00094648,21P,21
USC00094674,-7777P,-7777
USC00094700,11P,11
USC00094728,2P,2
USC00094941,20P,20
USC00094949,4P,4
USC00095204,6P,6
USC00095314,3S,3
USC00095394,-7777P,-7777
USC00095404,10P,10
USC00095811,2P,2
USC00095858,-7777P,-7777
USC00095863,0S,0
USC00095874,5P,5
USC00095979,2S,2
USC00095988,8S,8
USC00096043,0S,0
USC00096335,16S,16
USC00097087,1S,1
USC00097201,-7777S,-7777
USC00097430,29P,29
USC00097489,0P,0
USC00097600,7P,7
USC00097777,6P,6
USC00097808,2S,2
USC00097827,40P,40
USC00098223,1P,1
USC00098351,1P,1
USC00098436,13S,13
USC00098476,1P,1
USC00098496,1P,1
USC00098535,2P,2
USC00098600,6S,6
USC00098661,3P,3
USC00098703,0S,0
USC00098740,13P,13
USC00098950,6S,6
USC00099157,3P,3
USC00099186,0S,0
USC00099194,2P,2
USC00099291,1S,1
USC00099466,7P,7
USC00099486,5P,5
USC00099502,0P,0
USC00099506,3P,3
USC00099524,19P,19
USC00100010,245P,245
USC00100227,320P,320
USC00100448,345P,345
USC00100470,891P,891
USC00100803,945P,945
USC00101017,557S,557
USC00101079,522P,522
USC00101195,25P,25
USC00101514,857P,857
USC00101551,154P,154
USC00101636,1129S,1129
USC00101956,296P,296
USC00102159,561P,561
USC00102246,594P,594
USC00102260,957P,957
USC00102444,19P,19
USC00102575,1777P,1777
USC00102707,477P,477
USC00102845,166P,166
USC00102875,1203P,1203
USC00103143,424P,424
USC00103297,290P,290
USC00103448,623P,623
USC00103554,829P,829
USC00103760,34P,34
USC00103771,388P,388
USC00103964,255P,255
USC00104140,137P,137
USC00104150,1118P,1118
USC00104384,145P,145
USC00104442,691P,691
USC00104456,694P,694
USC00104598,2193P,2193
USC00104831,490P,490
USC00104845,1126P,1126
USC00105275,381S,381
USC00105567,105P,105
USC00105685,189P,189
USC00105708,1357P,1357
USC00105716,499P,499
USC00105897,403P,403
USC00105980,234P,234
USC00106152,492S,492
USC00106174,103P,103
USC00106230,1141P,1141
USC00106305,93P,93
USC00106424,309P,309
USC00106542,260P,260
USC00106844,136P,136
USC00106877,124P,124
USC00106891,122P,122
USC00107040,414P,414
USC00107046,1129P,1129
USC00107208,664P,664
USC00107301,429P,429
USC00107346,539P,539
USC00107386,722P,722
USC00107644,549P,549
USC00107706,47P,47
USC00108062,559P,559
USC00108080,248P,248
USC00108137,577P,577
USC00108676,759P,759
