USC00040343,778S,778
USC00040379,722S,722
USC00040383,720S,720
USC00040436,855R,855
USC00040444,771Q,771
USC00040449,732S,732
USC00040521,790S,790
USC00040673,737S,737
USC00040693,678R,678
USC00040738,718R,718
USC00040741,626S,626
USC00040755,622Q,622
USC00040790,691R,691
USC00040924,886R,886
USC00040931,621S,621
USC00040943,572S,572
USC00040983,871S,871
USC00041018,612R,612
USC00041048,888R,888
USC00041072,617S,617
USC00041214,654R,654
USC00041244,772S,772
USC00041253,783S,783
USC00041277,598S,598
USC00041312,751R,751
USC00041316,652C,652
USC00041428,732S,732
USC00041476,629R,629
USC00041484,811R,811
USC00041497,613S,613
USC00041534,714Q,714
USC00041606,663R,663
USC00041614,622S,622
USC00041697,656S,656
USC00041700,614S,614
USC00041715,753R,753
USC00041738,832Q,832
USC00041754,685Q,685
USC00041758,719R,719
USC00041806,718R,718
USC00041838,752R,752
USC00041864,795S,795
USC00041912,673S,673
USC00041948,744R,744
USC00041967,731R,731
USC00042012,776S,776
USC00042081,723S,723
USC00042147,596S,596
USC00042214,714R,714
USC00042239,667S,667
USC00042294,746S,746
USC00042319,914C,914
USC00042331,683R,683
USC00042338,656R,656
USC00042402,701S,701
USC00042410,874Q,874
USC00042456,728R,728
USC00042467,600S,600
USC00042500,680S,680
USC00042506,649S,649
USC00042574,688C,688
USC00042598,840S,840
USC00042640,738R,738
USC00042671,539R,539
USC00042706,780R,780
USC00042709,818R,818
USC00042713,884S,884
USC00042728,765R,765
USC00042771,754S,754
USC00042805,809R,809
USC00042863,775R,775
USC00042934,733S,733
USC00042941,718R,718
USC00043083,771R,771
USC00043113,751R,751
USC00043157,603S,603
USC00043161,583R,583
USC00043191,631R,631
USC00043244,693R,693
USC00043256,770R,770
USC00043261,784S,784
USC00043384,698Q,698
USC00043392,735Q,735
USC00043417,748S,748
USC00043463,699S,699
USC00043489,884R,884
USC00043551,577S,577
USC00043573,681R,681
USC00043578,722C,722
USC00043647,611R,611
USC00043669,696R,696
USC00043710,792S,792
USC00043714,624S,624
USC00043747,758S,758
USC00043824,676S,676
USC00043855,852S,852
USC00043875,741S,741
USC00043882,687Q,687
USC00043896,821R,821
USC00043914,757S,757
USC00043939,648S,648
USC00044025,718S,718
USC00044176,563R,563
USC00044211,691S,691
USC00044223,881S,881
USC00044232,766S,766
USC00044259,895R,895
USC00044278,800R,800
USC00044297,875S,875
USC00044303,783Q,783
USC00044374,609S,609
USC00044405,796Q,796
USC00044412,684Q,684
USC00044500,698S,698
USC00044523,772R,772
USC00044534,775Q,775
USC00044555,755S,755
USC00044577,594R,594
USC00044647,732R,732
USC00044671,616S,616
USC00044712,761S,761
USC00044713,612R,612
USC00044735,762R,762
USC00044838,614S,614
USC00044881,614R,614
USC00044890,779C,779
USC00044957,781R,781
USC00044997,729S,729
USC00045026,554S,554
USC00045032,748S,748
USC00045064,684S,684
USC00045118,762S,762
USC00045120,747R,747
USC00045123,716S,716
USC00045233,756R,756
USC00045280,565R,565
USC00045311,581S,581
USC00045360,748S,748
USC00045378,729C,729
USC00045385,766R,766
USC00045449,663R,663
USC00045502,905R,905
USC00045532,761S,761
USC00045679,597S,597
USC00045721,712S,712
USC00045756,755R,755
USC00045790,794R,794
USC00045795,634S,634
USC00045802,624R,624
USC00045853,730Q,730
USC00045866,674R,674
USC00045892,680Q,680
USC00045915,689S,689
USC00045933,609S,609
USC00045968,644Q,644
USC00046006,679R,679
USC00046074,719S,719
USC00046136,669S,669
USC00046144,686S,686
USC00046154,761S,761
USC00046161,772R,772
USC00046168,802S,802
USC00046172,753R,753
USC00046174,750R,750
USC00046175,669R,669
USC00046252,744Q,744
USC00046263,774R,774
USC00046336,670R,670
USC00046370,675Q,675
USC00046377,661R,661
USC00046386,883Q,883
USC00046399,771R,771
USC00046498,604R,604
USC00046506,750S,750
USC00046508,694R,694
USC00046521,753R,753
USC00046569,691R,691
USC00046572,706R,706
USC00046599,651R,651
USC00046610,719R,719
USC00046624,782S,782
USC00046635,891S,891
USC00046646,704R,704
USC00046657,651S,651
USC00046685,710S,710
USC00046699,867S,867
USC00046719,785S,785
USC00046730,761S,761
USC00046773,761R,761
USC00046826,706S,706
USC00046926,770S,770
USC00046943,641R,641
USC00046960,731R,731
USC00046962,710R,710
USC00047050,781R,781
USC00047077,792R,792
USC00047085,619S,619
USC00047109,735S,735
USC00047150,750S,750
USC00047195,664R,664
USC00047228,768R,768
USC00047253,740S,740
USC00047306,796S,796
USC00047339,706R,706
USC00047404,671S,671
USC00047414,667R,667
USC00047470,809R,809
USC00047473,796S,796
USC00047641,577R,577
USC00047643,739S,739
USC00047668,680R,680
USC00047689,706R,706
USC00047723,812R,812
USC00047741,673Q,673
